,City,District,Ward,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1837,Hà Nội,Long Biên,Thạch Bàn,21.0331276,105.91494650000001,đăng kiểm 29-17d,21.0266,105.920296,Botanical Garden
1838,Hà Nội,Long Biên,Phúc Đồng,21.0420693,105.9039223,Handy mart - Fast food,21.040382,105.90461,Café
1839,Hà Nội,Long Biên,Phúc Đồng,21.0420693,105.9039223,HaiDang Coffee,21.039098495380223,105.90700073741168,Cafeteria
1840,Hà Nội,Long Biên,Phúc Đồng,21.0420693,105.9039223,Nem chua rán hồ Sài Đồng,21.038308,105.899352,Asian Restaurant
1841,Hà Nội,Long Biên,Phúc Đồng,21.0420693,105.9039223,Lẩu Dê Tuấn Hằng,21.044135691106273,105.89595959351657,Hotpot Restaurant
1842,Hà Nội,Long Biên,Phúc Đồng,21.0420693,105.9039223,Him Lam Restaurant,21.037662,105.896047,Vietnamese Restaurant
1843,Hà Nội,Long Biên,Phúc Đồng,21.0420693,105.9039223,Cherry,21.04938,105.908889,Café
1844,Hà Nội,Long Biên,Cự Khối,21.0147853,105.9038338,Phố Thạch Bàn,21.023538282931685,105.90346176513111,Rest Area
1845,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Bảo Tàng Dân Tộc Học Việt Nam (Vietnam Museum of Ethnology),21.040516428659032,105.79811664833386,Museum
1846,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Chợ Nghĩa Tân,21.044103464079015,105.79387282816758,Market
1847,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Công Viên Nghĩa Đô (Nghia Do Park) (Công Viên Nghĩa Đô),21.040310312869025,105.79696832106055,Park
1848,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Somerset Hoa Binh,21.046280168966767,105.79519311742513,Hotel
1849,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Bánh Giò Hồ Tây,21.043694383796947,105.79004939292395,Food Truck
1850,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Hẻm Quán 96 Chùa Hà,21.039512078692482,105.7944345989459,Seafood Restaurant
1851,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Mộc Quán 215 Tô Hiệu,21.04146640803902,105.79320814262016,Café
1852,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Highlands Coffee,21.046309844676323,105.79524371851069,Café
1853,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Thu Huong Hanoi Lacquerware,21.038515527801025,105.80144956894893,Art Museum
1854,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Bánh Mỳ Chảo Cột Điện,21.042416900283012,105.79334487797725,Sandwich Place
1855,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Trịnh Ca,21.0409277144786,105.79281234717853,Café
1856,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Helio Cafe,21.041080986376443,105.79793137388519,Café
1857,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Nhà Hàng Lào (Nhà Hàng Lào-Việt 59 Nguyễn Khánh Toàn),21.038059,105.795445,Thai Restaurant
1858,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Brickhouse,21.037096026969845,105.801673938324,Cocktail Bar
1859,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,New Wind Cafe,21.039886879898845,105.79486452671769,Coffee Shop
1860,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,The Pizza Company,21.035578486566738,105.79222670424957,Pizza Place
1861,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,New Style Cafe,21.041545506022967,105.794409086797,Café
1862,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Diệp Hoa Trà,21.03583111586493,105.78907127365642,Tea Room
1863,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Hat & Snack Rounds,21.040736325680896,105.78906918466568,Snack Place
1864,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Dong Son Drum Restaurant,21.035686191147636,105.79340809184644,Vietnamese Restaurant
1865,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Sumo BBQ,21.046233686894144,105.79110170058873,Japanese Restaurant
1866,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Fitness World,21.037272709851678,105.80153476204855,Gym
1867,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Phở Bò Tâm Trang,21.043378799684184,105.79182065966359,Noodle House
1868,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,GimBap Sochu 39 Trần Đăng Ninh,21.036416130043875,105.79395308103115,Korean Restaurant
1869,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Riverside Hanoi Hotel,21.042636508393436,105.80518882636564,Hotel
1870,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,KFC,21.035969552392856,105.79161039481009,Fast Food Restaurant
1871,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Thế Giới Apple,21.035108,105.79390251466891,Shop & Service
1872,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,Pepperonis,21.036269390823932,105.79393783543163,Pizza Place
1873,Hà Nội,Cầu Giấy,Nghĩa Đô,21.0409676,105.79603598058607,London Hanoi Hotel,21.033533,105.792366,Hotel
1874,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Chợ Nghĩa Tân,21.044103464079015,105.79387282816758,Market
1875,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Bảo Tàng Dân Tộc Học Việt Nam (Vietnam Museum of Ethnology),21.040516428659032,105.79811664833386,Museum
1876,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Somerset Hoa Binh,21.046280168966767,105.79519311742513,Hotel
1877,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Bánh Giò Hồ Tây,21.043694383796947,105.79004939292395,Food Truck
1878,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Highlands Coffee,21.046309844676323,105.79524371851069,Café
1879,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Công Viên Nghĩa Đô (Nghia Do Park) (Công Viên Nghĩa Đô),21.040310312869025,105.79696832106055,Park
1880,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Mộc Quán 215 Tô Hiệu,21.04146640803902,105.79320814262016,Café
1881,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Hẻm Quán 96 Chùa Hà,21.039512078692482,105.7944345989459,Seafood Restaurant
1882,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Bánh Mỳ Chảo Cột Điện,21.042416900283012,105.79334487797725,Sandwich Place
1883,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Trịnh Ca,21.0409277144786,105.79281234717853,Café
1884,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Thu Huong Hanoi Lacquerware,21.038515527801025,105.80144956894893,Art Museum
1885,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Helio Cafe,21.041080986376443,105.79793137388519,Café
1886,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Nhà Hàng Lào (Nhà Hàng Lào-Việt 59 Nguyễn Khánh Toàn),21.038059,105.795445,Thai Restaurant
1887,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,New Wind Cafe,21.039886879898845,105.79486452671769,Coffee Shop
1888,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,The Pizza Company,21.035578486566738,105.79222670424957,Pizza Place
1889,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,New Style Cafe,21.041545506022967,105.794409086797,Café
1890,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Sumo BBQ,21.046233686894144,105.79110170058873,Japanese Restaurant
1891,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Hat & Snack Rounds,21.040736325680896,105.78906918466568,Snack Place
1892,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Diệp Hoa Trà,21.03583111586493,105.78907127365642,Tea Room
1893,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Phở Bò Tâm Trang,21.043378799684184,105.79182065966359,Noodle House
1894,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Dong Son Drum Restaurant,21.035686191147636,105.79340809184644,Vietnamese Restaurant
1895,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,GimBap Sochu 39 Trần Đăng Ninh,21.036416130043875,105.79395308103115,Korean Restaurant
1896,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Fitness World,21.037272709851678,105.80153476204855,Gym
1897,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,KFC,21.035969552392856,105.79161039481009,Fast Food Restaurant
1898,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Thế Giới Apple,21.035108,105.79390251466891,Shop & Service
1899,Hà Nội,Cầu Giấy,Nghĩa Tân,21.04321815,105.79439513090206,Pepperonis,21.036269390823932,105.79393783543163,Pizza Place
1900,Hà Nội,Cầu Giấy,Mai Dịch,21.0401199,105.76982895734274,Bò tơ Tây Ninh,21.036133348763162,105.77003354343744,BBQ Joint
1901,Hà Nội,Cầu Giấy,Mai Dịch,21.0401199,105.76982895734274,Chợ Đồng Xa,21.042567939140323,105.77511181449633,Market
1902,Hà Nội,Cầu Giấy,Mai Dịch,21.0401199,105.76982895734274,First Style CF,21.03402774970959,105.76970684231767,Café
1903,Hà Nội,Cầu Giấy,Mai Dịch,21.0401199,105.76982895734274,Parkson Landmark 72,21.045340972854447,105.76309843397048,Shopping Mall
1904,Hà Nội,Cầu Giấy,Mai Dịch,21.0401199,105.76982895734274,Chợ Diễn,21.041434607963687,105.76030153838249,Market
1905,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Công Viên Cầu Giấy (Yên Hoà),21.029338854197004,105.78991181952057,Park
1906,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,VMS Mobifone,21.02326134356308,105.78952376892425,Mobile Phone Shop
1907,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Cháo Sườn Ngõ Huyện,21.027939058237095,105.80059126016974,Food Truck
1908,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,An Biên Restaurant Đồng Bông Cầu Giấy,21.033298253247448,105.78857048421956,Fish & Chips Shop
1909,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Novotel Suites Hanoi,21.030268997076913,105.78523084598066,Hotel
1910,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Pico Xuân Thuỷ,21.036322018967123,105.78520390072093,Shopping Mall
1911,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Tre Quán 377 Nguyễn Khang,21.026704,105.7979,Vietnamese Restaurant
1912,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Hoàng Bèo - Bánh Tráng Cuốn Thịt Heo,21.03066295341608,105.78496497747743,Vietnamese Restaurant
1913,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,The Pizza Company,21.035578486566738,105.79222670424957,Pizza Place
1914,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Daruma,21.030444,105.78757,Japanese Restaurant
1915,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Cup Of Tea 317 Nguyễn Khang,21.024964,105.797396,Coffee Shop
1916,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Gogi House,21.032781586695574,105.78873098536526,Korean Restaurant
1917,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Twitter Beans Coffee,21.030655324299268,105.7847193475922,Coffee Shop
1918,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Hẻm Quán 96 Chùa Hà,21.039512078692482,105.7944345989459,Seafood Restaurant
1919,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Yakiniku Sakura（焼肉 櫻）,21.032942682812887,105.78872679108784,Japanese Restaurant
1920,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Diệp Hoa Trà,21.03583111586493,105.78907127365642,Tea Room
1921,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Thịt Chó Kỳ Đồng (Phố Dịch Vọng Hậu),21.028752760695685,105.78567575541528,Vietnamese Restaurant
1922,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Highway4,21.032643186105695,105.78865646695881,Vietnamese Restaurant
1923,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Nhà Hàng Lào (Nhà Hàng Lào-Việt 59 Nguyễn Khánh Toàn),21.038059,105.795445,Thai Restaurant
1924,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Dong Son Drum Restaurant,21.035686191147636,105.79340809184644,Vietnamese Restaurant
1925,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Kichi Kichi 105 Trần Thái Tông,21.032045926318396,105.78858219500496,BBQ Joint
1926,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Trần Anh,21.027053401192312,105.79957548119481,Electronics Store
1927,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,KFC,21.035969552392856,105.79161039481009,Fast Food Restaurant
1928,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,New Wind Cafe,21.039886879898845,105.79486452671769,Coffee Shop
1929,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,CTM Mart,21.031514816640872,105.79919815063477,Supermarket
1930,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Pepperonis,21.036269390823932,105.79393783543163,Pizza Place
1931,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Mộc Quán II,21.03757,105.7943205,Café
1932,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Givral Cafe,21.037821593996156,105.79374098425322,Café
1933,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Cafe Hải Yến,21.03063,105.786155,Café
1934,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Spa & Cafe De Paris,21.03865986867845,105.794554978621,Café
1935,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Cafe Binh Nhi,21.030830208030114,105.78507961889476,Café
1936,Hà Nội,Cầu Giấy,Dịch Vọng,21.0316116,105.7928338,Avatar Cafe,21.030810235969813,105.78421359014544,Café
1937,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Công Viên Cầu Giấy (Yên Hoà),21.029338854197004,105.78991181952057,Park
1938,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Novotel Suites Hanoi,21.030268997076913,105.78523084598066,Hotel
1939,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,VMS Mobifone,21.02326134356308,105.78952376892425,Mobile Phone Shop
1940,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Hoàng Bèo - Bánh Tráng Cuốn Thịt Heo,21.03066295341608,105.78496497747743,Vietnamese Restaurant
1941,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Twitter Beans Coffee,21.030655324299268,105.7847193475922,Coffee Shop
1942,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,CGV Cinemas Indochina Plaza Hanoi,21.0361260143031,105.78243242237413,Multiplex
1943,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,myway hotel,21.03173368632024,105.78198432568243,Hotel
1944,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,An Biên Restaurant Đồng Bông Cầu Giấy,21.033298253247448,105.78857048421956,Fish & Chips Shop
1945,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Pico Xuân Thuỷ,21.036322018967123,105.78520390072093,Shopping Mall
1946,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Thịt Chó Kỳ Đồng (Phố Dịch Vọng Hậu),21.028752760695685,105.78567575541528,Vietnamese Restaurant
1947,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Daruma,21.030444,105.78757,Japanese Restaurant
1948,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Elite Fitness Centre,21.03620847779258,105.78259727812349,Gym / Fitness Center
1949,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Starbucks,21.036488011623796,105.78209446724811,Coffee Shop
1950,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Gogi House,21.032781586695574,105.78873098536526,Korean Restaurant
1951,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Highlands Coffee,21.031006125284918,105.78240004530234,Café
1952,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Indochina Plaza Hanoi,21.03610415341393,105.78253741282762,Shopping Mall
1953,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Al Fresco's,21.03618197285184,105.78258338926994,Australian Restaurant
1954,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Yakiniku Sakura（焼肉 櫻）,21.032942682812887,105.78872679108784,Japanese Restaurant
1955,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Sushi Bar,21.036142582975625,105.78253675830149,Sushi Restaurant
1956,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Highway4,21.032643186105695,105.78865646695881,Vietnamese Restaurant
1957,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Diệp Hoa Trà,21.03583111586493,105.78907127365642,Tea Room
1958,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Tous Les Jours,21.03632449521833,105.7827204227549,Bakery
1959,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Zpizza,21.03646774419752,105.78208429937817,Pizza Place
1960,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,The Pizza Company,21.035578486566738,105.79222670424957,Pizza Place
1961,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Burger King,21.036151822436533,105.7825341742484,Fast Food Restaurant
1962,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Kichi Kichi 105 Trần Thái Tông,21.032045926318396,105.78858219500496,BBQ Joint
1963,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,37th Street Restaurant,21.03625976859733,105.78210937101626,Vietnamese Restaurant
1964,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Pizza Hut,21.036169352877028,105.78249492932552,Pizza Place
1965,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Cafe Hải Yến,21.03063,105.786155,Café
1966,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Cafe Binh Nhi,21.030830208030114,105.78507961889476,Café
1967,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Avatar Cafe,21.030810235969813,105.78421359014544,Café
1968,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Matsuri,21.03608379262723,105.78238024935297,Japanese Restaurant
1969,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Miriams Café,21.028625358598013,105.78178387294378,Café
1970,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Phở KCC,21.028882778502815,105.78138820111522,Noodle House
1971,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Lotteria,21.02151062986816,105.79107546446296,Fast Food Restaurant
1972,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Good morning Restaurant,21.028871075035198,105.78130615548311,Asian Restaurant
1973,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Highlands Coffee,21.036599612840263,105.78230531663378,Café
1974,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,KFC,21.035969552392856,105.79161039481009,Fast Food Restaurant
1975,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,C.A.P Studio,21.03552974736602,105.77985204286136,Dance Studio
1976,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,21.029075100000004,105.78596999999999,Highlands Coffee,21.036459255366946,105.78223413491659,Coffee Shop
1977,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,ssam daak,21.010000748493326,105.80445892896152,Asian Restaurant
1978,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Cộng Càphê Trung Yên,21.017377616615253,105.79843478118394,Café
1979,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Noble Moment CF Bingsu A51 Hoàng Ngân,21.009780226061416,105.80295057984912,Korean Restaurant
1980,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Ding Tea,21.011308670043945,105.800537109375,Bubble Tea Shop
1981,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Emotion Coffee,21.016540175599946,105.80595065646945,Coffee Shop
1982,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Gogi House 16,21.01676041356031,105.79946768284017,Buffet
1983,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Highlands Coffee 27 Trần Duy Hưng,21.013576941493316,105.80312221948478,Peruvian Restaurant
1984,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Cup Of Tea 317 Nguyễn Khang,21.024964,105.797396,Coffee Shop
1985,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Rauta House Cafe,21.018610212287253,105.80771657407277,Coffee Shop
1986,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,河内老成都川菜 (Hà Nội Thành Đô Xua),21.010488699401556,105.80122590065001,Szechuan Restaurant
1987,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Burger King,21.014281421448242,105.80190232672813,Fast Food Restaurant
1988,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Nét Huế,21.011518927389254,105.8006543182837,Vietnamese Restaurant
1989,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Karaoke Monaza,21.008853462525877,105.79748683044575,Karaoke Bar
1990,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Mr. Dakgalbi 2A Nguyễn Khang,21.01967960315236,105.80172630951552,Korean Restaurant
1991,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,KFC,21.016036129951726,105.80007985666276,Fast Food Restaurant
1992,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,BAMI KING Trung Hoà,21.013811286147106,105.80250594341028,Bakery
1993,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Cỏ Ba Lá Coffe Shop,21.017546,105.798515,Café
1994,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Highlands Coffee Chelseapark,21.018882576048743,105.79296462740064,Halal Restaurant
1995,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Lotteria 67 Huỳnh Thúc Kháng,21.019690789089882,105.80844337346103,Fast Food Restaurant
1996,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Bánh Tráng Cuốn Thịt Heo,21.01594316083461,105.8087259345656,Vietnamese Restaurant
1997,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Highlands Coffee,21.00923076494834,105.80052880551386,Café
1998,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Al Fresco's,21.009078471264296,105.80241721293217,Italian Restaurant
1999,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Pyongyang Restaurant (Bình Nhưỡng Quán) (Bình Nhưỡng Quán),21.012530174764997,105.80365247627192,Korean Restaurant
2000,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Ding Tea Chùa Láng,21.023291504218168,105.8071666175857,Bubble Tea Shop
2001,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Nhà Hàng Chợ Quê Hoàng Ngân,21.009026368836025,105.80361807392522,Vietnamese Restaurant
2002,Hà Nội,Cầu Giấy,Quan Hoa,21.01738075,105.8000368276027,Trung Tâm Y Tế Dự Phòng Hà Nội,21.018624464577577,105.80696295964027,Bar
2003,Hà Nội,Cầu Giấy,Yên Hoà,21.01738075,105.8000368276027,ssam daak,21.010000748493326,105.80445892896152,Asian Restaurant
2004,Hà Nội,Cầu Giấy,Yên Hoà,21.01738075,105.8000368276027,Cộng Càphê Trung Yên,21.017377616615253,105.79843478118394,Café
2005,Hà Nội,Cầu Giấy,Yên Hoà,21.01738075,105.8000368276027,Noble Moment CF Bingsu A51 Hoàng Ngân,21.009780226061416,105.80295057984912,Korean Restaurant
2006,Hà Nội,Cầu Giấy,Yên Hoà,21.01738075,105.8000368276027,Ding Tea,21.011308670043945,105.800537109375,Bubble Tea Shop
2007,Hà Nội,Cầu Giấy,Yên Hoà,21.01738075,105.8000368276027,Emotion Coffee,21.016540175599946,105.80595065646945,Coffee Shop
2008,Hà Nội,Cầu Giấy,Yên Hoà,21.01738075,105.8000368276027,Gogi House 16,21.01676041356031,105.79946768284017,Buffet
2009,Hà Nội,Cầu Giấy,Yên Hoà,21.01738075,105.8000368276027,Highlands Coffee 27 Trần Duy Hưng,21.013576941493316,105.80312221948478,Peruvian Restaurant
2010,Hà Nội,Cầu Giấy,Yên Hoà,21.01738075,105.8000368276027,Cup Of Tea 317 Nguyễn Khang,21.024964,105.797396,Coffee Shop
2011,Hà Nội,Cầu Giấy,Yên Hoà,21.01738075,105.8000368276027,Rauta House Cafe,21.018610212287253,105.80771657407277,Coffee Shop
